SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE
905967,NCI-H322M,GPATCH4,normal,      -0.749
905967,NCI-H322M,BAIAP2,normal,       0.980
905967,NCI-H322M,CCDC74A,normal,      -1.305
905967,NCI-H322M,MUSK,normal,       0.515
905967,NCI-H322M,PGP,normal,       1.344
905967,NCI-H322M,RORC,normal,      -0.424
905967,NCI-H322M,CTPS1,normal,      -1.322
905967,NCI-H322M,TTC24,normal,       0.622
905967,NCI-H322M,EFCAB14,normal,       1.275
905967,NCI-H322M,ZNF547,normal,      -0.248
905967,NCI-H322M,ADRA2B,normal,      -0.177
905967,NCI-H322M,KCNIP1,normal,      -0.545
905967,NCI-H322M,RORA,normal,       0.488
905967,NCI-H322M,ABCA3,normal,       0.347
905967,NCI-H322M,RBFOX2,normal,      -0.025
905967,NCI-H322M,KPNA6,normal,       0.558
905967,NCI-H322M,ANXA4,normal,       0.285
905967,NCI-H322M,PLXDC2,normal,      -0.279
905967,NCI-H322M,NTNG2_ENST00000360670,normal,       0.261
905967,NCI-H322M,SV2C,normal,       1.185
905967,NCI-H322M,TERF2IP,normal,       0.820
905967,NCI-H322M,PDCD4,normal,      -0.058
905967,NCI-H322M,SULT1C2,normal,       0.495
905967,NCI-H322M,SLC36A3,normal,       1.376
905967,NCI-H322M,GBP3,normal,       1.206
905967,NCI-H322M,SMAD9,normal,      -0.790
905967,NCI-H322M,MRPL20,normal,      -0.920
905967,NCI-H322M,INTS6,normal,      -0.095
905967,NCI-H322M,LCP2,normal,      -0.271
905967,NCI-H322M,CYFIP2,normal,      -0.466
905967,NCI-H322M,DEFB123,normal,       0.325
905967,NCI-H322M,PGK2,normal,       0.026
905967,NCI-H322M,MTX2,normal,      -0.323
905967,NCI-H322M,UTRN,normal,      -0.829
905967,NCI-H322M,CAMK1D,normal,      -0.546
905967,NCI-H322M,COL4A1,normal,       0.096
905967,NCI-H322M,PRAF2,normal,      -1.281
905967,NCI-H322M,TPR,normal,      -0.324
905967,NCI-H322M,RGS21,normal,       0.745
905967,NCI-H322M,ZBTB7C,normal,       0.328
905967,NCI-H322M,C5orf51,normal,      -0.577
905967,NCI-H322M,SCRN1,over,       2.023
905967,NCI-H322M,HMGN3,normal,      -0.940
905967,NCI-H322M,GP9,normal,      -0.391
905967,NCI-H322M,PADI1,over,       2.022
905967,NCI-H322M,IPP,normal,      -0.929
905967,NCI-H322M,GJB6,normal,       1.703
905967,NCI-H322M,GPD1L,normal,      -0.424
905967,NCI-H322M,DDB1,normal,       0.936
905967,NCI-H322M,DYNLL1,normal,      -1.053
905967,NCI-H322M,PROKR2,normal,       0.805
905967,NCI-H322M,FRK,normal,       0.334
905967,NCI-H322M,ZNF362,normal,       0.437
905967,NCI-H322M,CLCNKB,normal,       0.679
905967,NCI-H322M,PTPA_ENST00000435132,normal,       0.309
905967,NCI-H322M,HOXA9,normal,      -0.199
905967,NCI-H322M,LTB4R2,normal,       0.291
905967,NCI-H322M,ZKSCAN8,over,       2.804
905967,NCI-H322M,CD40LG,normal,       0.097
905967,NCI-H322M,ELOA2,normal,       0.563
905967,NCI-H322M,SYT7,normal,       1.636
905967,NCI-H322M,UBE2E3,normal,       0.341
905967,NCI-H322M,ATM,normal,       0.555
905967,NCI-H322M,SSX5,normal,      -0.295
905967,NCI-H322M,NELFCD,normal,      -1.519
905967,NCI-H322M,CCN5_ENST00000372865,normal,      -1.044
905967,NCI-H322M,C2CD2,normal,       0.208
905967,NCI-H322M,MYADM,normal,       0.572
905967,NCI-H322M,EFHD1,normal,       1.531
905967,NCI-H322M,PTCD1,normal,      -0.125
905967,NCI-H322M,ZBTB43,normal,       0.600
905967,NCI-H322M,SARS2_ENST00000221431,normal,       0.257
905967,NCI-H322M,XCL1,normal,       0.347
905967,NCI-H322M,PPCDC,normal,       0.735
905967,NCI-H322M,MAPK9,normal,       0.999
905967,NCI-H322M,GAGE10,normal,       1.224
905967,NCI-H322M,PNPLA3,normal,       0.280
905967,NCI-H322M,SLC35B4,under,      -2.509
905967,NCI-H322M,XYLT2,normal,       0.299
905967,NCI-H322M,TMC4,over,       2.192
905967,NCI-H322M,MTRF1,normal,      -0.865
905967,NCI-H322M,XXYLT1,normal,       0.056
905967,NCI-H322M,MRAS,normal,       0.122
905967,NCI-H322M,ZNF557,normal,       0.630
905967,NCI-H322M,MAFB,normal,       1.040
905967,NCI-H322M,SNAP25,normal,       0.755
905967,NCI-H322M,INTS8,normal,      -0.164
905967,NCI-H322M,PTDSS2,normal,      -0.879
905967,NCI-H322M,ALCAM,normal,       0.782
905967,NCI-H322M,KIAA1217,normal,       0.767
905967,NCI-H322M,GPR22,normal,      -1.389
905967,NCI-H322M,GJC3,normal,      -0.562
905967,NCI-H322M,LMOD3,normal,       0.315
905967,NCI-H322M,STK39,normal,       0.480
905967,NCI-H322M,MROH6,normal,       1.048
905967,NCI-H322M,BLNK,normal,       0.318
905967,NCI-H322M,RLF,normal,       0.196
905967,NCI-H322M,ZNF667,normal,       1.169
905967,NCI-H322M,WFS1,normal,       1.858
905967,NCI-H322M,PTMS,normal,      -0.741
905967,NCI-H322M,TTC36,normal,       1.177
905967,NCI-H322M,OR2M4,normal,       0.213
905967,NCI-H322M,GRIN2C,normal,       0.662
